fecha,Crédito SF sector privado,Crédito empresarial,Crédito consumo,Crédito hipotecario,Tasa activa TAMN,Tasa pasiva TIPMN,Tasa referencia BCRP,Tipo de cambio,Índice BVL,IPC Lima,PBI desestacionalizado,Demanda interna,Reservas internacionales,Liquidez M1,Liquidez M2,Liquidez M3,Tasa interbancaria,IPC Subyacente,embi_peru
2008-05-01,92479.41035036,58652.4897228945,17619.8664589651,10289.8868105404,23.5655,3.3832,5.5,2.80457894736842,17130.79,66.7829931511919,108.101418541177,115.446784051053,34859.471866197,25999.166816,123957.302777,168446.71961496,5.52876,65.8791036031216,154.45454545454547
2008-06-01,96859.05798422,60078.452447191,18106.4018133513,10487.0779904577,23.7253,3.517666667,5.75,2.89161904761905,16293.97,67.2969566655574,110.014931554907,118.429458640924,35518.454208754,27046.178928,123791.270216,170815.87968674,5.6801,66.2385302969872,160.28571428571428
2008-07-01,96892.56973114,62250.3215782118,18362.1458888439,10699.4874762643,23.69548387,3.49870968,6.0,2.84842857142857,13765.45,67.6707723621643,110.063367230517,116.353920225694,34842.622375887,27052.98923,118785.43825,165832.24933162,5.91071,66.5015189061526,197.8695652173913
2008-08-01,100571.89224765,63076.7774105759,18850.6889869392,10916.4314614049,23.87355,3.59161,6.25,2.89230952380952,13287.42,68.0703582039768,109.691103459051,109.566734539777,34917.491457627,27106.428248,118728.794953,168675.238581,6.208432,66.8691410802485,195.28571428571428
2008-10-01,107686.6301157,67477.8909100738,19767.5313263838,11318.0917721824,24.07032,3.71613,6.5,3.07515909090909,7055.04,68.8761803820454,110.43730592219,118.787035432857,31932.859255663,26978.456508,103457.433645,159412.12617924,6.6015,67.4821489564633,500.4782608695652
2008-11-01,110721.9336351,69797.0097531879,20157.4126131157,11453.9813509363,23.53833,3.89233,6.5,3.09188888888889,7405.5,69.089023978282,110.531973336922,111.368122663022,30970.199451613,27041.55636,105913.423027,160092.7509506,6.5451,67.8825394144718,484.4
2008-12-01,112728.05364628,70680.0542126171,19436.0058197608,12713.6168191822,23.02097,3.83548,6.5,3.113775,7048.67,69.3378988396748,109.37708933771,118.585913151478,31195.886528662,28930.094094,109357.855689,163984.4783773,6.5354,68.1536495159442,522.9130434782609
2009-01-01,114337.09751056,70736.7651163958,19531.3189618387,12811.2134800854,22.92548,3.87194,6.5,3.151125,6905.39,69.4112438363932,110.369635699562,107.005590157499,30097.812358491,27183.662274,107539.436619,163666.00693422,6.57342856,68.3903806115338,463.22727272727275
2009-02-01,116001.921158,70790.4151243323,19710.1156918431,12906.8422941846,22.88786,4.07929,6.25,3.236125,6671.72,69.3593334568676,109.706950954861,100.061146172732,29412.2152,27912.53991,107985.035102,165695.2409735,6.43575271,68.7047599828106,419.35
2009-03-01,114749.7419878,70827.4219514962,19710.1829518929,13021.7281845708,22.64355,3.96774,6.0,3.17477272727273,9237.65,69.609179021041,108.478546892175,105.295926200849,30929.456107595,27430.69308,111311.365558,168174.97724816,6.07282322,69.0247606792877,408.90909090909093
2009-04-01,112559.40698639,70835.5359260815,19788.9940671744,13110.901336424,21.95667,3.704,5.0,3.085025,9979.19,69.6224126578754,109.378452114632,111.872346093238,31078.952541806,26839.218266,112872.738109,167750.6061189,5.3285,69.1304052823573,360.22727272727275
2009-05-01,113943.63314136,71889.0022484289,19908.0989958532,13232.2851791579,20.71935,3.3429,4.0,2.99405,13392.27,69.5924708515071,110.800279504928,111.214191789367,31188.562107023,27264.389959,117452.548931,173418.82702639,4.26514,69.2474618217576,291.7142857142857
2009-06-01,115198.31229094,71882.27469228,20162.3828908372,13368.8540311628,20.69067,3.00767,3.0,2.99047619047619,13059.7,69.356151245964,107.023017551328,107.7296193803,30790.449435216,28204.708939,119029.060065,175360.53264042,3.1308,69.3549844550129,257.5
2009-07-01,115811.90843004,73069.0094112619,20135.9004241165,13514.9013103416,20.57903,2.61032,2.0,3.0125,14092.02,69.4856310540512,108.611652967622,109.033442166256,32088.724214047,28689.702799,123573.11026,180740.00888312,2.24,69.4122563990387,274.2173913043478
2009-08-01,115353.1735417,72780.6444635256,20297.9119648029,13680.8041923515,20.22484,2.27548,1.25,2.95054761904762,13955.38,69.3415150199903,110.61198960687,109.2146148798,31954.639762712,28900.503286,125104.676709,181120.179704,1.33,69.4942349057845,240.0
2009-10-01,115909.9925559,73065.9048790417,20788.9684276334,14102.917599005,19.9171,1.79032,1.25,2.871775,14213.54,69.3660151971089,112.091018593256,114.596002600032,32920.18137931,29698.962014,131251.464001,186676.8203283,1.15272,69.5943076247658,195.0
2009-11-01,117996.14189088,75157.1553836667,20950.0972361733,14354.0738676,19.83067,1.656,1.25,2.8845,14129.0,69.288278429942,113.168139880958,115.44261646711,33428.290243056,30861.314825,135068.392689,190702.3621866,1.2190023518,69.7036970709349,190.33333333333334
2009-12-01,119363.61136519,76182.0013762681,21169.8777730947,14523.0772907972,19.94419,1.55581,1.25,2.87747368421053,14167.2,69.5079961016632,113.798278152966,121.607464082537,33135.01515,33146.581897,138949.152986,195611.41383826,1.24234,69.7520612643156,178.65217391304347
2010-01-01,120129.76716614,76462.5156841388,21154.9872540635,14692.8862977176,19.97548,1.444581,1.25,2.85645,14440.5,69.7136816328321,114.066790233887,112.903130036532,34342.265839161,33229.043362,137428.53122,193474.17901814,1.0,69.8998374002861,178.38095238095238
2010-02-01,121505.54801455,77734.8787515814,21261.7134744813,14804.9784619772,19.76036,1.39174,1.25,2.853975,14002.32,69.9385138944542,115.262996368135,107.840506227174,35009.615964912,33491.518213,139216.329727,195930.4083733,1.21524,70.0183841921873,199.95
2010-03-01,123443.01805136,79498.1358149767,21416.641093024,15086.4918375193,19.48806,1.35968,1.25,2.83928260869565,15129.0,70.1349097028041,116.784441379103,122.03516136079,35268.633450704,34660.179977,145206.833397,201114.28720832,1.23264,70.2482057521336,157.82608695652175
2010-04-01,125852.1622044,80893.2064074086,21703.5374270297,15361.6373669618,19.39367,1.29767,1.25,2.83985,15842.26,70.1526941164795,118.008785407794,124.548610365914,35049.049684211,34431.526529,146671.725765,202927.155342,1.2197,70.4073572040087,143.8181818181818
2010-05-01,127792.87440496,83277.8128437899,22056.4931634351,15647.595280535,19.17935,1.33258,1.5,2.8455,14487.31,70.319559174288,119.065058648937,132.438300526791,34610.14084507,35326.166485,145963.095472,202662.12489236,1.4461,70.504234594747,201.76190476190476
2010-06-01,129247.02656823,84633.3151160776,22425.5888031446,15815.1299368178,19.124,1.38977,1.75,2.83805,13985.01,70.495954894733,121.016451371327,125.512016846495,35341.394734982,36556.672428,146627.785512,204712.33173754,1.62,70.5971089533456,206.8181818181818
2010-07-01,131681.67741488,86787.7426012534,22347.4091921963,16072.0756526304,18.205,1.4506,2.0,2.82281578947368,14275.38,70.7525287206685,119.833063860523,128.081492010697,38634.83,36659.609221,151850.596371,211606.68837918,1.9,70.6516637272676,186.77272727272728
2010-08-01,131301.8252928,83110.6205768534,25212.9847685243,16424.8584399823,18.0813,1.6216,2.5,2.80202380952381,15153.33,70.9425101139349,120.236261309806,126.960816069307,40204.164928571,37462.708851,156261.809919,213988.4562502,2.377,70.8189951026845,156.5909090909091
2010-10-01,133094.1891632,83288.38827376,25773.76086676,17119.13724456,18.7145,1.839,3.0,2.791475,19220.93,70.8192940467514,122.970312003998,133.645971197252,42955.707392857,38052.831415,166917.632618,226437.0713184,2.945,71.0383314229022,157.14285714285714
2010-11-01,136324.56129984,85157.6706188,26382.46855916,17500.07606312,18.718,1.842,3.0,2.80559523809524,20854.5,70.8248925993405,123.231676736611,132.298066188354,44104.377173145,39562.585502,170183.828916,230175.30687032,2.974,71.0706745820922,151.63636363636363
2010-12-01,138872.91252165,86971.37392984,27081.49230472,17830.15046552,18.733,1.802,3.0,2.815675,23374.57,70.9512908774276,122.028484466777,137.314631434965,44105.06,42650.59097,178157.503082,240259.30354422,2.9789,71.2306529594217,156.65217391304347
2011-01-01,140589.21448914,88180.1146114,27330.06814364,18133.79586248,18.679,1.865,3.25,2.78704761904762,22887.41,71.2283105646479,124.493209014376,128.114844836176,44510.84631769,40449.596,174891.25785,236090.3448417,3.2107,71.363027736877,145.57142857142858
2011-02-01,142075.18980403,89863.01794076,27724.23665468,18491.48809464,18.58,1.989,3.5,2.770525,22842.96,71.5006315782516,124.455705720215,121.592437813049,46267.835054152,40715.4568,175935.540597,237934.31521508,3.3868,71.5142000198283,146.1
2011-03-01,146660.8696916,92502.32144996,28149.16749556,19019.08291616,18.6542,2.0394,3.75,2.77939130434783,21957.49,72.0029008320805,125.546888198792,132.379148910679,46126.680428571,41985.2228,177023.986819,240308.924493,3.6787,71.9400110237659,156.7826086956522
2011-04-01,150299.61079506,95838.65067996,28528.16094584,19424.79817756,18.512,2.0897,4.0,2.81563157894737,19636.22,72.4931779487685,127.139478536761,139.036911851316,46512.36570922,42249.101075,173285.38748,238706.359223,3.9686,72.2280078780509,192.9047619047619
2011-05-01,153638.15464345,99484.56708892,29149.28984952,19852.06608976,18.4926,2.3042,4.25,2.77495238095238,21566.07,72.4759927600571,125.646771654151,137.716300838059,46307.027472924,41496.145273,174722.269468,240573.5926779,4.2338,72.4769150012888,187.22727272727272
2011-06-01,155060.683877,100603.84397368,29757.19131132,20236.49070784,18.581,2.477,4.25,2.76407142857143,18878.78,72.5478476794027,125.014390601825,132.696024811505,47151.686254546,41727.030869,172094.432631,238562.14554975,4.277,72.7111590328476,192.36363636363637
2011-07-01,157123.9245826,102122.02537804,29713.05070752,20511.06143844,18.54,2.4761,4.25,2.74131578947368,21963.1,73.1231175318247,127.592427623666,133.898419960251,47673.64,43670.59921,179089.168806,244735.8127729,4.2598,72.8953473925147,170.85714285714286
2011-08-01,158710.31575643,102885.16833524,30403.52813,20876.15519252,18.659,2.5197,4.25,2.73938095238095,20697.11,73.3174920842417,127.581692990738,133.874483964726,48515.287912088,45088.849836,179909.047819,245620.58458351,4.2298,73.0753835148556,199.56521739130434
2011-10-01,161259.00356345,104805.316539272,31313.6861172881,21708.36504196,19.0103,2.5842,4.25,2.731825,19629.63,73.794119647811,128.017422006078,136.00811980482,48696.4,45266.2366,179923.471814,245467.5882633,4.2683,73.5091203239164,231.95238095238096
2011-11-01,163448.9970518,105899.250560177,31948.936345983,22191.62449044,18.849,2.5703,4.25,2.70495238095238,19911.82,74.1124844688423,129.133455224779,142.168005154503,49049.964296296,44833.489529,181021.02403,247789.0806115,4.2555,73.7227203557503,214.1818181818182
2011-12-01,166491.2947125,108548.623418145,32544.7498666951,22614.43452,18.861,2.4681,4.25,2.69626315789474,19473.71,74.3132616323748,132.606320528935,146.534094345461,48815.920444444,48766.340076,186699.033667,253519.3270189,4.2422,73.8285892267102,216.3181818181818
2012-01-01,168478.50528848,109561.675151323,32780.1298545166,22974.11812,19.0294,2.4645,4.25,2.69265909090909,21948.07,74.2379662035315,130.800040238765,130.724396897196,50829.617732342,47660.215421,192657.426383,259248.57675303,4.2288,73.9911208484441,219.4090909090909
2012-02-01,169480.49920556,109249.018476002,33200.7636420781,23306.45652,18.7579,2.5004,4.25,2.68352380952381,22728.75,74.4791719574771,130.806109695367,129.364997959174,53315.228097015,47244.886147,196969.868385,263092.27100488,4.2284,74.2265678067965,199.23809523809524
2012-03-01,171788.78115255,110963.617479351,33600.1745870488,23855.8948,19.0135,2.5203,4.25,2.671,23612.02,75.0496945317084,133.194077246808,140.507884472862,55788.97124,48303.579478,200835.01811,266124.33124823,4.25,74.6863175475626,165.5909090909091
2012-04-01,172735.33267432,112169.362331054,33912.8378326264,24261.46532,19.2147,2.4393,4.25,2.65702777777778,22677.93,75.4486137965042,131.283680272894,144.806417476591,57489.53296,48877.633689,203217.273484,267052.0744348,4.241,74.9595238774127,164.14285714285714
2012-05-01,177241.72270187,113621.436976155,34610.877242245,24771.4042,19.341,2.4561,4.25,2.66927272727273,20997.56,75.4782355070343,134.733309625153,153.16898541852,56881.97047,49049.267699,202632.556513,267683.9359656,4.2429,75.2073130290276,180.52173913043478
2012-06-01,179819.13209074,115998.882488432,35130.1822516484,25262.97736,19.6167,2.4757,4.25,2.670575,20207.16,75.4505385376399,135.183577772318,144.176999202329,57224.8797,49688.612642,203834.77672,268954.00174285,4.231,75.3595779891604,188.42857142857142
2012-07-01,181123.09689461,117936.077679402,35269.5429082778,25761.41976,19.469,2.4835,4.25,2.63504761904762,19627.5,75.5187147850747,135.719791317355,150.609898412598,57979.94612,51211.407458,205076.629869,269490.41082912,4.2458,75.5085435722284,162.5909090909091
2012-08-01,182418.70565092,119133.979357344,35789.7575508156,26288.90612,19.4068,2.4274,4.25,2.61597619047619,20311.66,75.9026527314205,136.461298836738,149.843017725291,59771.35644,52317.047715,207717.544534,272315.19691363,4.2191,75.7092081120644,133.1304347826087
2012-10-01,185785.8750328,121322.060417516,36619.3508007241,27179.77204,19.3323,2.4474,4.25,2.5876,20789.41,76.1899418708041,136.934161246795,152.587283132412,61904.24751,52997.567365,216771.13162,279389.53283215,4.2392,75.9501888965411,108.04347826086956
2012-11-01,187418.11727806,122420.900997784,37047.2903953365,27791.33744,19.2763,2.4423,4.25,2.598625,20044.62,76.0852045683551,136.929107520625,150.006752363787,63215.55078,53405.378358,220904.702534,284526.5854601,4.2479,76.1056672112919,122.95454545454545
2012-12-01,189786.4767449,124312.63549808,37561.04472,28267.92312,19.085,2.37,4.25,2.56688888888889,20629.35,76.2820940603079,137.212652262184,156.777358614856,63991.44132,57246.572749,229100.772696,293116.9648653,4.2439,76.239948250433,117.19047619047619
2013-01-01,190095.36363034,123224.05227056,37661.29628,28605.63412,19.4116,2.3774,4.25,2.55190909090909,21435.29,76.3701370802442,139.220843976578,151.351823908007,67015.62032,55965.265347,233063.537814,296458.76058576,4.1518,76.4609908248117,110.04347826086956
2013-02-01,191252.52387351,123580.22417488,37899.46748,28835.53404,19.27,2.3671,4.25,2.57805263157895,20611.68,76.301403956872,139.692313609953,143.833231973686,67629.27501,58133.640877,236727.609988,299798.03054352,4.2008,76.6181403870704,127.05
2013-03-01,193004.49590187,125041.40952224,37945.42996,29237.31836,19.0781,2.2871,4.25,2.59394736842105,19858.95,76.99485097723,140.50289174793,147.50726902194,67918.10164,56992.099071,238369.965129,301960.5751721,4.2404,77.283710251178,140.28571428571428
2013-04-01,196270.61000216,125714.79590448,38322.34748,29683.2578,19.0897,2.309,4.25,2.5975,17352.92,77.1891755363707,140.16300659789,159.145521365613,68254.96787,57213.375226,238941.275364,304870.24164432,4.2005,77.5112484808233,132.54545454545453
2013-05-01,198978.23225819,125962.63071624,38851.36808,30123.38372,18.9452,2.3039,4.25,2.64438636363636,16049.65,77.3386026616823,140.945792615766,161.176572274146,66765.36204,56633.895273,237705.728137,303709.93546333,4.2542,77.7032729944286,133.7391304347826
2013-06-01,204373.81705398,128566.11272152,39399.37024,30545.72828,18.8077,2.3187,4.25,2.7475,15549.55,77.5410733474478,143.524738092231,155.867201933705,66682.72882,57058.777286,234434.893031,303308.7990701,4.2605,77.9082787861726,179.8
2013-07-01,207446.10347391,130342.85656488,39424.50412,30799.88912,18.4748,2.3271,4.25,2.77671428571429,15118.46,77.9663696202748,143.141670387105,162.319348615075,67614.7534,58546.303127,238330.824332,309834.63009743,4.3269,78.1646462754648,175.69565217391303
2013-08-01,211527.71996485,133459.53313764,39811.11628,31144.18224,18.1187,2.3158,4.25,2.8017380952381,16652.22,78.3896529693816,144.36168867002,153.967072057415,66635.20348,58304.363879,235643.588958,309881.86932617,4.5161,78.4035588924846,190.54545454545453
2013-10-01,214697.6620623,136402.42620436,40754.92264,31761.22396,16.6471,2.3432,4.25,2.76911904761905,16322.01,78.5049596836515,145.182901874133,162.29850572212,66391.10938,57220.3292,238226.266427,312567.35911346,4.2484,78.7557867652029,172.8695652173913
2013-11-01,219170.7555412,138999.54351524,41275.83888,32182.86076,16.3673,2.3327,4.0,2.798125,15200.4,78.3336278654801,147.221241795513,160.727807994777,66279.32402,57879.34868,239617.04368,315441.6496224,4.183,78.9096711032292,183.42857142857142
